"id","scientificName","scientificNameAuthorship","eventDate","decimalLongitude","decimalLatitude","institutionCode","collectionCode","catalogNumber","scientificNameID","originalscientificname","acceptedNameUsage","acceptedNameUsageID","accessRights","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","basisOfRecord","behavior","bibliographicCitation","class","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","countryCode","county","dataGeneralizations","datasetID","dateIdentified","depth","division","dynamicProperties","establishmentMeans","eventID","eventRemarks","eventTime","family","fieldNotes","fieldNumber","footprintSRS","footprintWKT","forma","genus","geodeticDatum","habitat","higherClassification","higherGeography","higherGeographyID","identificationID","identificationQualifier","identificationReferences","identificationRemarks","identifiedBy","individualCount","individualID","informationWithheld","infraclass","infrakingdom","infraorder","infraphylum","institutionID","island","islandGroup","kingdom","language","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","materialSampleID","maximumDepthInMeters","minimumDepthInMeters","modified","municipality","nameAccordingTo","nameAccordingToID","namePublishedIn","namePublishedInID","occurrenceID","occurrenceRemarks","occurrenceStatus","order","originalNameUsage","originalNameUsageID","otherCatalogNumbers","ownerInstitutionCode","parvorder","phylum","qc","recordNumber","recordedBy","references","reproductiveCondition","resource_id","rights","rightsHolder","section","sex","source","species","stateProvince","subclass","subdivision","subfamily","subforma","subgenus","subkingdom","suborder","subphylum","subsection","subspecies","subterclass","subtribe","subvariety","superclass","superfamily","superorder","supertribe","taxonConceptID","taxonID","taxonRank","taxonRemarks","taxonomicStatus","taxonomicgroup","tribe","type","typeStatus","valid_id","variety","vernacularName","waterBody","worms_id","year"
405692028,"Aurelia aurita","(Linnaeus, 1758)","2004-07-14 12:00:00",-1.29354523242886,60.2100710167685,"Marine Conservation Society","65795","286818769","urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"Occurrence",,,"Scyphozoa",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Munge Skerries. Brewich. Lerwick",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65795:286818769",,"present","Semaeostomeae",,,,,,"Cnidaria",801635455,,"Fiona Watson",,,103,,,,,,"Aurelia aurita",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,408472,,,,135306,"2004"
405692055,"Aurelia aurita","(Linnaeus, 1758)","2010-06-20 12:00:00",-5.2425123024413605,51.737619386685495,"Marine Conservation Society","65738","286783391","urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"Occurrence",,,"Scyphozoa",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Martins Haven",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65738:286783391",,"present","Semaeostomeae",,,,,,"Cnidaria",1073216639,,"Carrie Pillow",,,103,,,,,,"Aurelia aurita",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,408472,,,,135306,"2010"
405693621,"Aurelia aurita","(Linnaeus, 1758)","2006-07-24 12:00:00",-6.34607314817639,57.707855951182395,"Marine Conservation Society","65617","286734670","urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"Occurrence",,,"Scyphozoa",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Rubha Hunish",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65617:286734670",,"present","Semaeostomeae",,,,,,"Cnidaria",1073216639,,"Tara Lydon",,,103,,,,,,"Aurelia aurita",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,408472,,,,135306,"2006"
405694154,"Aurelia aurita","(Linnaeus, 1758)","2007-07-19 12:00:00",-3.5060700388772204,50.4776163102371,"Marine Conservation Society","65362","286626290","urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"Occurrence",,,"Scyphozoa",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Babbacombe Beach",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65362:286626290",,"present","Semaeostomeae",,,,,,"Cnidaria",1073216639,,"Graham Bees",,,103,,,,,,"Aurelia aurita",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,408472,,,,135306,"2007"
405694350,"Aurelia aurita","(Linnaeus, 1758)","2005-07-31 12:00:00",-6.022066230997781,55.1285882218786,"Marine Conservation Society","66122","286942382","urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"Occurrence",,,"Scyphozoa",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Red Bay fossil maerl megaripples",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:66122:286942382",,"present","Semaeostomeae",,,,,,"Cnidaria",1073216639,,"Claire Goodwin",,,103,,,,,,"Aurelia aurita",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,408472,,,,135306,"2005"
405694766,"Aurelia aurita","(Linnaeus, 1758)","2007-06-09 12:00:00",-2.19767944981526,55.9296994485334,"Marine Conservation Society","65654","286741049","urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"Occurrence",,,"Scyphozoa",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"The Brander",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65654:286741049",,"present","Semaeostomeae",,,,,,"Cnidaria",1073216639,,"Calum Duncan",,,103,,,,,,"Aurelia aurita",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,408472,,,,135306,"2007"
405695408,"Aurelia aurita","(Linnaeus, 1758)","2008-05-07 12:00:00",-5.27400343622955,56.5444653489437,"Marine Conservation Society","65822","286824337","urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"Occurrence",,,"Scyphozoa",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Upper Loch Creran. near steps",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65822:286824337",,"present","Semaeostomeae",,,,,,"Cnidaria",1070070911,,"Marianne Ligthart",,,103,,,,,,"Aurelia aurita",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,408472,,,,135306,"2008"
405695877,"Aurelia aurita","(Linnaeus, 1758)","2010-04-11 12:00:00",-6.09451866196625,54.02807279262011,"Marine Conservation Society","66157","286951696","urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"Occurrence",,,"Scyphozoa",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Vidal Rock",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:66157:286951696",,"present","Semaeostomeae",,,,,,"Cnidaria",1073216639,,"Deirdre Greer",,,103,,,,,,"Aurelia aurita",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,408472,,,,135306,"2010"
405696092,"Aurelia aurita","(Linnaeus, 1758)","2010-05-23 12:00:00",-5.94604562548047,54.0364116278854,"Marine Conservation Society","66157","286952025","urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"Occurrence",,,"Scyphozoa",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"The Dauntless",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:66157:286952025",,"present","Semaeostomeae",,,,,,"Cnidaria",1073216639,,"Deirdre Greer",,,103,,,,,,"Aurelia aurita",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,408472,,,,135306,"2010"
405696450,"Aurelia aurita","(Linnaeus, 1758)","2009-09-13 12:00:00",-1.7791222491148,57.461562376073296,"Marine Conservation Society","65848","286832207","urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"Occurrence",,,"Scyphozoa",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"wreck of Aberdeenshire",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65848:286832207",,"present","Semaeostomeae",,,,,,"Cnidaria",1073216639,,"Anne Buchan",,,103,,,,,,"Aurelia aurita",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,408472,,,,135306,"2009"
405696985,"Aurelia aurita","(Linnaeus, 1758)","2010-07-03 12:00:00",-4.68191215536793,51.641128103278895,"Marine Conservation Society","65741","286784937","urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"Occurrence",,,"Scyphozoa",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"High Cliff Stack. Caldey",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65741:286784937",,"present","Semaeostomeae",,,,,,"Cnidaria",1073216639,,"Roger Scott",,,103,,,,,,"Aurelia aurita",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,408472,,,,135306,"2010"
405698785,"Aurelia aurita","(Linnaeus, 1758)","2010-05-23 12:00:00",-4.0889425427291695,52.416696487815706,"Marine Conservation Society","65735","286781442","urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"Occurrence",,,"Scyphozoa",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Aberystwyth Pier",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65735:286781442",,"present","Semaeostomeae",,,,,,"Cnidaria",1073216639,,"Richard West",,,103,,,,,,"Aurelia aurita",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,408472,,,,135306,"2010"
405699125,"Aurelia aurita","(Linnaeus, 1758)","2005-05-14 12:00:00",-4.53961985413767,52.784683432513894,"Marine Conservation Society","65690","286757916","urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"Occurrence",,,"Scyphozoa",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Trwyn Cilan",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65690:286757916",,"present","Semaeostomeae",,,,,,"Cnidaria",1073216639,,"Chris Lewis",,,103,,,,,,"Aurelia aurita",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,408472,,,,135306,"2005"
405699641,"Aurelia aurita","(Linnaeus, 1758)","1984-07-19 12:00:00",-7.229937044011481,57.1928745782312,"Marine Conservation Society","65298","286576070","urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"Occurrence",,,"Scyphozoa",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Dubh-sgeir Mhór (Loch Eynort. South Uist)",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65298:286576070",,"present","Semaeostomeae",,,,,,"Cnidaria",1073216639,,"Viv Pearson",,,103,,,,,,"Aurelia aurita",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,408472,,,,135306,"1984"
405699729,"Aurelia aurita","(Linnaeus, 1758)","2010-06-05 12:00:00",-2.08072066961435,55.8759162299111,"Marine Conservation Society","65891","286845594","urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"Occurrence",,,"Scyphozoa",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Greenends Gully",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65891:286845594",,"present","Semaeostomeae",,,,,,"Cnidaria",1073216639,,"Kat Sanders",,,103,,,,,,"Aurelia aurita",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,408472,,,,135306,"2010"
405701201,"Aurelia aurita","(Linnaeus, 1758)","2009-08-23 12:00:00",-2.12333072481929,57.700655858722804,"Marine Conservation Society","65848","286831940","urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"Occurrence",,,"Scyphozoa",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Rosehearty Picnic Site",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65848:286831940",,"present","Semaeostomeae",,,,,,"Cnidaria",1073216639,,"Anne Buchan",,,103,,,,,,"Aurelia aurita",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,408472,,,,135306,"2009"
405703519,"Aurelia aurita","(Linnaeus, 1758)","2006-06-16 12:00:00",-5.24546871669757,51.7384372501999,"Marine Conservation Society","65700","286761947","urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"Occurrence",,,"Scyphozoa",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Martins Haven. Pembs",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65700:286761947",,"present","Semaeostomeae",,,,,,"Cnidaria",1073216639,,"Stephen Bound",,,103,,,,,,"Aurelia aurita",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,408472,,,,135306,"2006"
405703652,"Aurelia aurita","(Linnaeus, 1758)","2009-07-07 12:00:00",1.05816241692017,52.965810865361604,"Marine Conservation Society","65722","286773013","urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"Occurrence",,,"Scyphozoa",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"The Vera. Cley",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65722:286773013",,"present","Semaeostomeae",,,,,,"Cnidaria",1073216639,,"Dawn Watson",,,103,,,,,,"Aurelia aurita",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,408472,,,,135306,"2009"
405703839,"Aurelia aurita","(Linnaeus, 1758)","2009-07-04 12:00:00",-5.33136349239326,51.86197007237929,"Marine Conservation Society","65718","286771314","urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"Occurrence",,,"Scyphozoa",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"The Bitches",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65718:286771314",,"present","Semaeostomeae",,,,,,"Cnidaria",1073216639,,"Kate Lock",,,103,,,,,,"Aurelia aurita",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,408472,,,,135306,"2009"
405703991,"Aurelia aurita","(Linnaeus, 1758)","2009-06-21 12:00:00",-4.80984873286077,54.043863979641706,"Marine Conservation Society","65550","286711306","urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"Occurrence",,,"Scyphozoa",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"The Burroo. Calf of Man",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65550:286711306",,"present","Semaeostomeae",,,,,,"Cnidaria",1073216639,,"Claire Smith",,,103,,,,,,"Aurelia aurita",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,408472,,,,135306,"2009"
405704671,"Aurelia aurita","(Linnaeus, 1758)","2012-06-17 12:00:00",-6.09955351759756,56.787063041692704,"Marine Conservation Society","66082","286921272","urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"Occurrence",,,"Scyphozoa",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"200m WSW of Elizabeth Rock. Ardnamurchan",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:66082:286921272",,"present","Semaeostomeae",,,,,,"Cnidaria",1073216639,,"George Brown",,,103,,,,,,"Aurelia aurita",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,408472,,,,135306,"2012"
405705116,"Aurelia aurita","(Linnaeus, 1758)","2010-05-15 12:00:00",-6.06221170994279,53.40744728812489,"Marine Conservation Society","65742","286785648","urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"Occurrence",,,"Scyphozoa",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Irelands Eye. Howth. Dublin",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65742:286785648",,"present","Semaeostomeae",,,,,,"Cnidaria",1073216639,,"Gerard Donnelly",,,103,,,,,,"Aurelia aurita",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,408472,,,,135306,"2010"
405705742,"Aurelia aurita","(Linnaeus, 1758)","2001-06-09 12:00:00",-5.34678959066245,57.9288316355789,"Marine Conservation Society","65582","286720691","urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"Occurrence",,,"Scyphozoa",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Fairweather V",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65582:286720691",,"present","Semaeostomeae",,,,,,"Cnidaria",1073216639,,"Paul Turkentine",,,103,,,,,,"Aurelia aurita",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,408472,,,,135306,"2001"
405706046,"Aurelia aurita","(Linnaeus, 1758)","2011-05-28 12:00:00",-10.0279913744896,53.469760948142,"Marine Conservation Society","65764","286801688","urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"Occurrence",,,"Scyphozoa",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Salt Lake. outside Clifden. Co. Galway",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65764:286801688",,"present","Semaeostomeae",,,,,,"Cnidaria",1073216639,,"Rory O`Callaghan",,,103,,,,,,"Aurelia aurita",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,408472,,,,135306,"2011"
405706102,"Aurelia aurita","(Linnaeus, 1758)","2005-04-23 12:00:00",-5.595180110839009,54.4532041859344,"Marine Conservation Society","66118","286941310","urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"Occurrence",,,"Scyphozoa",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"North of Long Sheila",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:66118:286941310",,"present","Semaeostomeae",,,,,,"Cnidaria",1073216639,,"Claire Goodwin",,,103,,,,,,"Aurelia aurita",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,408472,,,,135306,"2005"
405706264,"Aurelia aurita","(Linnaeus, 1758)","2006-06-01 12:00:00",-5.0893863899005805,55.53145882034929,"Marine Conservation Society","65624","286737512","urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"Occurrence",,,"Scyphozoa",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Wreck of Janet McNicol",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65624:286737512",,"present","Semaeostomeae",,,,,,"Cnidaria",1073216639,,"Howard Wood",,,103,,,,,,"Aurelia aurita",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,408472,,,,135306,"2006"
405708175,"Aurelia aurita","(Linnaeus, 1758)","2009-06-27 12:00:00",-4.5111423676295,53.2160351288067,"Marine Conservation Society","66098","286926235","urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"Occurrence",,,"Scyphozoa",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Broad Beach. Rhosneigr. Anglesey",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:66098:286926235",,"present","Semaeostomeae",,,,,,"Cnidaria",1073216639,,"Chris Barrett",,,103,,,,,,"Aurelia aurita",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,408472,,,,135306,"2009"
405708216,"Aurelia aurita","(Linnaeus, 1758)","2006-07-22 12:00:00",-5.2511789062963805,51.696899800293295,"Marine Conservation Society","65702","286762395","urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"Occurrence",,,"Scyphozoa",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Maria's Reef. Skokholm",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65702:286762395",,"present","Semaeostomeae",,,,,,"Cnidaria",1073216639,,"Stephen Bound",,,103,,,,,,"Aurelia aurita",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,408472,,,,135306,"2006"
405709066,"Aurelia aurita","(Linnaeus, 1758)","2011-06-20 12:00:00",-4.658068402247389,58.5067923552972,"Marine Conservation Society","65898","286848865","urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"Occurrence",,,"Scyphozoa",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Torr na Bithe",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65898:286848865",,"present","Semaeostomeae",,,,,,"Cnidaria",1073216639,,"Chris Rickard",,,103,,,,,,"Aurelia aurita",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,408472,,,,135306,"2011"
405709695,"Aurelia aurita","(Linnaeus, 1758)","2012-06-01 12:00:00",-4.08483077581826,52.423063921193,"Marine Conservation Society","65781","286811355","urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"Occurrence",,,"Scyphozoa",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Constitutional Hill. Aberystwyth",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65781:286811355",,"present","Semaeostomeae",,,,,,"Cnidaria",1073216639,,"Hayden Close",,,103,,,,,,"Aurelia aurita",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,408472,,,,135306,"2012"
405709892,"Aurelia aurita","(Linnaeus, 1758)","2005-05-15 12:00:00",-4.469018173735139,52.7951671334503,"Marine Conservation Society","65690","286757941","urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"Occurrence",,,"Scyphozoa",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"St. Tudwells West",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65690:286757941",,"present","Semaeostomeae",,,,,,"Cnidaria",1073216639,,"Chris Nicol",,,103,,,,,,"Aurelia aurita",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,408472,,,,135306,"2005"
405710308,"Aurelia aurita","(Linnaeus, 1758)","2003-06-12 12:00:00",-1.2412826374875001,60.2070883427363,"Marine Conservation Society","65574","286719525","urn:lsid:marinespecies.org:taxname:135306","Aurelia aurita",,,,,,,,"Occurrence",,,"Scyphozoa",,"Europe",,"70.7",,,,"IMIS:dasid:746",,,,,,,,,"Ulmaridae",,,,,,"Aurelia","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Robbie Ramsay's Baa",,,,,,,"2014-04-16 16:04:51",,,,,,"urn:catalog:Marine Conservation Society:65574:286719525",,"present","Semaeostomeae",,,,,,"Cnidaria",801635455,,"Fiona Watson",,,103,,,,,,"Aurelia aurita",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,408472,,,,135306,"2003"
